id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
233534628;2026-04-03;11:52:34;1;"Сильно не советую связываться. Записался на 2 апреля на шиномонтаж шин, которые оставил на хранение в Фридом Драйве, номер 1272. Приехал ко времени шин, нет. Не привезли, не сообщили. Обещают привезти сегодня. Но теперь запись на шиномонтаж только через неделю на 8 апреля.
Осенью вот так остаться без шин не хочу. Буду забирать шины и переходить на монтаж и хранение я нормальную компанию. Жаль, что не видел отзывов.";Fedor I;False;False;;0;1;{'date_created': '2026-04-07T15:32:08.812576+07:00', 'id': '64048955', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Добрый день Фёдор, извините пожалуйста за неудобство, произошел Форс мажор, ошибка на нашей стороне! Видим что у вас запись есть на наш шиномонтаж, для вас будут предоставлены персональные условия. Ещё раз пожалуйста извините.'};0;2gis;
233162212;2026-04-01;17:22:45;2;"Оплаты по QR нет, постерминал старый.
К мастерам вопросов нет, все сделали четко и быстро, по записи.
Классно, что есть услуга - хранение шин на сезон.";Milana Kairbekova;False;False;;0;1;{'date_created': '2026-04-02T14:00:10.716933+07:00', 'id': '63805712', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Милана, здравствуйте! Благодарим вас за отзыв и обратную связь. Рады, что вы остались довольны работой наших мастеров и скоростью обслуживания. Также приятно, что отметили услугу сезонного хранения шин. По поводу оплаты по QR — спасибо за замечание, обязательно учтём'};0;2gis;
232257346;2026-03-28;19:15:46;5;Ребята оперативно помогли, большой рахмет;Жұрттың Баласы;False;False;;0;1;{'date_created': '2026-03-30T12:19:49.714102+07:00', 'id': '63618823', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Рахмет за отзыв! Нам очень приятно, что вы остались довольны скоростью и качеством. Обращайтесь в любое время 🤝'};0;2gis;
232026385;2026-03-27;18:33:18;5;Быстро, качественно, доступно.;Alexandr Kim;False;False;;0;1;{'date_created': '2026-03-27T21:13:56.709187+07:00', 'id': '63520431', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Благодарим за обратную связь!'};0;2gis;
231247922;2026-03-24;16:48:56;2;"Мы стали клиентами случайно, т.к. FREEDOM купили другую компанию шиномонтажа. Сдалали заказ на 3 авто. Итог: на одну машину резину вообще не доставили, у одной машины повреждён диск. При этом оплату они взяли заранее. Где теперь наша резина - кто знает. В службе поддержки игнор, на 3 день дозвонились, а там в несознании - мы не знаем, мы передадим. Игнор, плохое качество хранения, реакция на нуле. Избегайте сервис всеми способами!

Доброе утро! Вчера нам переодели резину. Но)))ребята сказали, что нет оплаты, как нет, еще за неделю илм больше все было оплачено, без этого бы не записали же вы)) Из всего вашего круга отлично свою работу делают только ребята на самой точке. И около Рамстора и внизу на Сейфуллина. А вы вроде качество, но не можете даже сами проанализировать поток и найти, у кого из клиентов была проблема";Madina U;False;False;;1;1;{'date_created': '2026-03-24T22:55:02.645663+07:00', 'id': '63358997', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Здравствуйте! Благодарим вас за обратную связь. Нам искренне жаль, что у вас сложилось такое впечатление о нашем сервисе. Приносим извинения за доставленные неудобства. Для нас очень важно разобраться в данной ситуации. Пожалуйста, укажите номер заказа и контактные данные, чтобы мы могли проверить информацию, связаться с вами и оперативно решить вопрос. Мы обязательно проведём проверку и примем необходимые меры.'};0;2gis;
229302763;2026-03-15;21:27:08;5;Переобуваюсь тут уже несколько лет. Люди всегда разные, потому отметить кого-то конкретного не получится. Цены очень вкусные, переобувка всегда грамотная. Но пока без нареканий — пять звезд.;Олег Ренкович;False;False;;0;1;{'date_created': '2026-03-15T22:59:27.838989+07:00', 'id': '62842293', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Спасибо вам большое за добрые слова о нашей работе! Будем рады видеть вас в числе наших постоянных клиентов.'};0;2gis;
225612112;2026-03-02;14:16:56;5;Спасибо за оперативность.. Качественно;Дурсун;False;False;;0;1;{'date_created': '2026-03-03T11:57:41.127014+07:00', 'id': '62225616', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Спасибо за доверие и высокую оценку!'};0;2gis;
221657984;2026-02-24;14:13:56;5;Спасибо все быстро а главное качественно;Ramis Dursunov;False;False;;0;1;{'date_created': '2026-03-01T22:55:39.68475+07:00', 'id': '62130241', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Рамис, спасибо вам за доверие и отзыв! Рады, что всё прошло быстро и качественно. Будем ждать вас снова'};0;2gis;
219180305;2026-02-14;01:08:08;5;Качество. Быстрота;Елена Волкова (Ерещенко);False;False;;0;1;{'date_created': '2026-02-14T20:58:28.103953+07:00', 'id': '61357008', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Очень признательны вам за покупку и оставленный отзыв!'};0;2gis;
215659636;2026-01-30;18:00:14;5;Очень удобно, можно записаться заранее, быстро отвечают) Правда я приехала с опозданием на 35 минут 😅 Спасибо Арману, что быстро, качественно всё сделал) Приятный человек☺️🙏🏻 Буду теперь ходить только сюда;Aigerim A;False;False;;0;1;{'date_created': '2026-01-30T23:23:29.286833+07:00', 'id': '60596072', 'logo_preview_urls': {}, 'org_name': 'Freedom Drive, шиномонтаж', 'text': 'Большое спасибо за такой приятный отзыв! Очень рады, что вам удобно было заранее записаться и что наш сервис оправдал ваши ожидания. Арману обязательно передадим ваши слова.😊\nОпоздание не помешало нам помочь вам быстро и качественно, и мы искренне рады, что вы остались довольны. Будем рады видеть вас снова и обещаем и дальше стараться для вас!\nДо новых встреч!'};0;2gis;
