id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
236393108;2026-04-16;13:26:45;5;Жунусбаева Әсем көп ура рахмет тез картамды ашып берді;Kanybek Karatayev;False;False;;0;0;;0;2gis;
235989597;2026-04-14;18:47:15;5;Спасибо большое за обслуживание и помощь в вопросах. А особенная благодарность Жартыновой Дариге ❤️‍🔥. Рекомендую этот банк.;Dina Izevna;False;False;;0;1;{'date_created': '2026-04-15T06:10:41.642143+07:00', 'id': '64445754', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо вам за такой тёплый отзыв 🙌 Нам очень приятно, что вы остались довольны обслуживанием и получили помощь по всем вопросам. Отдельная благодарность обязательно будет передана Жартыновой Дариге.'};0;2gis;
235976540;2026-04-14;17:26:18;5;Благодарю сотрудника Жартынову Даригу за помощь в консультации.Если возможно выпишите премию,заранее благодарен!;Арсен О;False;False;;0;1;{'date_created': '2026-04-15T06:08:47.397411+07:00', 'id': '64445744', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за ваш отзыв 🙌\nРады, что смогли помочь с консультацией. Обязательно передадим слова благодарности Жартыновой Дариге 💚'};0;2gis;
235750827;2026-04-13;13:49:20;5;Дарига.Ж очень добрая;Edil Ábdibakyt;False;False;;0;1;{'date_created': '2026-04-13T20:47:02.300364+07:00', 'id': '64377533', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! 💚 Благодарим за отзыв! Нам очень приятно получать такую тёплую обратную связь.'};0;2gis;
235043370;2026-04-09;22:05:54;5;Заехала в отделение, думала проведу там полдня, а справилась быстро за 15 минут. Девушка-менеджер помогла с документами и быстро меня отпустила. Спасибо;Байжұма Жукенова;False;False;;0;1;{'date_created': '2026-04-09T23:37:20.936851+07:00', 'id': '64198430', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо за обратную связь! Приятно, что вы смогли решить вопрос быстро и без лишних ожиданий 💚'};0;2gis;
234290668;2026-04-06;20:27:00;5;Жунусбаева Асем спасибо большое помогла большое. Молодец;Артур Колодин;False;False;;0;1;{'date_created': '2026-04-07T05:39:24.929678+07:00', 'id': '64025424', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Благодарим вас за отзыв 💚\nОчень рады, что Асем смогла вам помочь! Обязательно передадим ей вашу благодарность 🙌\nВсегда рады помочь вам снова 😊'};0;2gis;
234256461;2026-04-06;17:40:30;5;Жартынова Дарига;Nurtileu Sergali;False;False;;0;1;{'date_created': '2026-04-07T05:36:33.30931+07:00', 'id': '64025411', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за высокую оценку!'};0;2gis;
233583184;2026-04-03;15:45:14;5;Приехал в будний день, очереди не было, две девушки сотрудницы, к сожалению не запомнил имён, оперативно решили проблему👍;Aslan A;False;False;;0;1;{'date_created': '2026-04-03T19:02:26.135947+07:00', 'id': '63879960', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв! Рады, что ваш вопрос был решён быстро и вы остались довольны обслуживанием.'};0;2gis;
233399114;2026-04-02;18:20:38;5;Жунусбаева Әсем рахмет көп тез ари жылдам комектесты;Zhalgas Torgayev;False;False;;0;1;{'date_created': '2026-04-02T18:56:50.767282+07:00', 'id': '63825103', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Пікіріңіз үшін рақмет! Сұрағыңыздың тез әрі ыңғайлы шешілгеніне қуаныштымыз 😊'};0;2gis;
233392864;2026-04-02;17:54:05;5;Жунусбаева Әсем улкен рахмет карта ашып детская картаны ашып толық түсіндірді. Рахмет 🔥;Дильназ;False;False;;0;1;{'date_created': '2026-04-02T19:31:11.075977+07:00', 'id': '63827152', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы кеш! Пікіріңіз үшін үлкен рахмет! Картаны ашу процесі сізге түсінікті және ыңғайлы болғанына қуаныштымыз.'};0;2gis;
